NatDex,Geracao,Especie,Const,BaseOuForma,Familia,Flag,Tipos,NumInnates,Innates,FonteInnates,GruposOvo,JaReferenciadoNoJogo,Evidencia
869,8,ALCREMIE_FLOWER_VANILLA_CREAM,SPECIES_ALCREMIE_FLOWER_VANILLA_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5300
869,8,Alcremie,SPECIES_ALCREMIE_GMAX,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5319
869,8,ALCREMIE_LOVE_CARAMEL_SWIRL,SPECIES_ALCREMIE_LOVE_CARAMEL_SWIRL,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5280
869,8,ALCREMIE_LOVE_LEMON_CREAM,SPECIES_ALCREMIE_LOVE_LEMON_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5277
869,8,ALCREMIE_LOVE_MATCHA_CREAM,SPECIES_ALCREMIE_LOVE_MATCHA_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5275
869,8,ALCREMIE_LOVE_MINT_CREAM,SPECIES_ALCREMIE_LOVE_MINT_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5276
869,8,ALCREMIE_LOVE_RAINBOW_SWIRL,SPECIES_ALCREMIE_LOVE_RAINBOW_SWIRL,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5281
869,8,ALCREMIE_LOVE_RUBY_CREAM,SPECIES_ALCREMIE_LOVE_RUBY_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5274
869,8,ALCREMIE_LOVE_RUBY_SWIRL,SPECIES_ALCREMIE_LOVE_RUBY_SWIRL,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5279
869,8,ALCREMIE_LOVE_SALTED_CREAM,SPECIES_ALCREMIE_LOVE_SALTED_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5278
869,8,ALCREMIE_LOVE_VANILLA_CREAM,SPECIES_ALCREMIE_LOVE_VANILLA_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5273
869,8,ALCREMIE_RIBBON_CARAMEL_SWIRL,SPECIES_ALCREMIE_RIBBON_CARAMEL_SWIRL,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5316
869,8,ALCREMIE_RIBBON_LEMON_CREAM,SPECIES_ALCREMIE_RIBBON_LEMON_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5313
869,8,ALCREMIE_RIBBON_MATCHA_CREAM,SPECIES_ALCREMIE_RIBBON_MATCHA_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5311
869,8,ALCREMIE_RIBBON_MINT_CREAM,SPECIES_ALCREMIE_RIBBON_MINT_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5312
869,8,ALCREMIE_RIBBON_RAINBOW_SWIRL,SPECIES_ALCREMIE_RIBBON_RAINBOW_SWIRL,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5317
869,8,ALCREMIE_RIBBON_RUBY_CREAM,SPECIES_ALCREMIE_RIBBON_RUBY_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5310
869,8,ALCREMIE_RIBBON_RUBY_SWIRL,SPECIES_ALCREMIE_RIBBON_RUBY_SWIRL,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5315
869,8,ALCREMIE_RIBBON_SALTED_CREAM,SPECIES_ALCREMIE_RIBBON_SALTED_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5314
869,8,ALCREMIE_RIBBON_VANILLA_CREAM,SPECIES_ALCREMIE_RIBBON_VANILLA_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5309
869,8,ALCREMIE_STAR_CARAMEL_SWIRL,SPECIES_ALCREMIE_STAR_CARAMEL_SWIRL,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5289
869,8,ALCREMIE_STAR_LEMON_CREAM,SPECIES_ALCREMIE_STAR_LEMON_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5286
869,8,ALCREMIE_STAR_MATCHA_CREAM,SPECIES_ALCREMIE_STAR_MATCHA_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5284
869,8,ALCREMIE_STAR_MINT_CREAM,SPECIES_ALCREMIE_STAR_MINT_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5285
869,8,ALCREMIE_STAR_RAINBOW_SWIRL,SPECIES_ALCREMIE_STAR_RAINBOW_SWIRL,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5290
869,8,ALCREMIE_STAR_RUBY_CREAM,SPECIES_ALCREMIE_STAR_RUBY_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5283
869,8,ALCREMIE_STAR_RUBY_SWIRL,SPECIES_ALCREMIE_STAR_RUBY_SWIRL,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5288
869,8,ALCREMIE_STAR_SALTED_CREAM,SPECIES_ALCREMIE_STAR_SALTED_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5287
869,8,ALCREMIE_STAR_VANILLA_CREAM,SPECIES_ALCREMIE_STAR_VANILLA_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5282
869,8,ALCREMIE_STRAWBERRY_CARAMEL_SWIRL,SPECIES_ALCREMIE_STRAWBERRY_CARAMEL_SWIRL,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5262
869,8,ALCREMIE_STRAWBERRY_LEMON_CREAM,SPECIES_ALCREMIE_STRAWBERRY_LEMON_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5259
869,8,ALCREMIE_STRAWBERRY_MATCHA_CREAM,SPECIES_ALCREMIE_STRAWBERRY_MATCHA_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5257
869,8,ALCREMIE_STRAWBERRY_MINT_CREAM,SPECIES_ALCREMIE_STRAWBERRY_MINT_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5258
869,8,ALCREMIE_STRAWBERRY_RAINBOW_SWIRL,SPECIES_ALCREMIE_STRAWBERRY_RAINBOW_SWIRL,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5263
869,8,ALCREMIE_STRAWBERRY_RUBY_CREAM,SPECIES_ALCREMIE_STRAWBERRY_RUBY_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5256
869,8,ALCREMIE_STRAWBERRY_RUBY_SWIRL,SPECIES_ALCREMIE_STRAWBERRY_RUBY_SWIRL,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5261
869,8,ALCREMIE_STRAWBERRY_SALTED_CREAM,SPECIES_ALCREMIE_STRAWBERRY_SALTED_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5260
869,8,ALCREMIE_STRAWBERRY_VANILLA_CREAM,SPECIES_ALCREMIE_STRAWBERRY_VANILLA_CREAM,base,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5255
871,8,Pincurchin,SPECIES_PINCURCHIN,base,PINCURCHIN,Comum,ELECTRIC,2,"ABILITY_STATIC, ABILITY_ELECTROMORPHOSIS",entrada,"EGG_GROUP_WATER_1, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5493
872,8,Snom,SPECIES_SNOM,base,SNOM,Comum,"ICE, BUG",1,ABILITY_ICE_BODY,entrada,EGG_GROUP_BUG,,src/data/pokemon/species_info/gen_8_families.h:5572
873,8,Frosmoth,SPECIES_FROSMOTH,base,SNOM,Comum,"ICE, BUG",3,"ABILITY_ICE_BODY, ABILITY_SNOW_CLOAK, ABILITY_LEVITATE",entrada,EGG_GROUP_BUG,,src/data/pokemon/species_info/gen_8_families.h:5640
874,8,Stonjourner,SPECIES_STONJOURNER,base,STONJOURNER,Comum,ROCK,3,"ABILITY_STURDY, ABILITY_ROCK_HEAD, ABILITY_BATTLE_ARMOR",entrada,EGG_GROUP_MINERAL,,src/data/pokemon/species_info/gen_8_families.h:5708
875,8,Eiscue,SPECIES_EISCUE_ICE,base,EISCUE,Comum,ICE,3,"ABILITY_ICE_BODY, ABILITY_SNOW_CLOAK, ABILITY_PERMAFROST",entrada,"EGG_GROUP_WATER_1, EGG_GROUP_FIELD",,src/data/pokemon/species_info/gen_8_families.h:5776
875,8,Eiscue,SPECIES_EISCUE_NOICE,forma,EISCUE,Comum,ICE,3,"ABILITY_ICE_BODY, ABILITY_SNOW_CLOAK, ABILITY_PERMAFROST",entrada,"EGG_GROUP_WATER_1, EGG_GROUP_FIELD",,src/data/pokemon/species_info/gen_8_families.h:5844
877,8,Morpeko,SPECIES_MORPEKO_FULL_BELLY,base,MORPEKO,Comum,"ELECTRIC, DARK",3,"ABILITY_STATIC, ABILITY_LIGHTNING_ROD, ABILITY_VOLT_ABSORB",entrada,"EGG_GROUP_FIELD, EGG_GROUP_FAIRY",,src/data/pokemon/species_info/gen_8_families.h:6040
877,8,Morpeko,SPECIES_MORPEKO_HANGRY,forma,MORPEKO,Comum,"ELECTRIC, DARK",3,"ABILITY_STATIC, ABILITY_LIGHTNING_ROD, ABILITY_VOLT_ABSORB",entrada,"EGG_GROUP_FIELD, EGG_GROUP_FAIRY",,src/data/pokemon/species_info/gen_8_families.h:6108
878,8,Cufant,SPECIES_CUFANT,base,CUFANT,Comum,STEEL,1,ABILITY_BATTLE_ARMOR,entrada,"EGG_GROUP_FIELD, EGG_GROUP_MINERAL",,src/data/pokemon/species_info/gen_8_families.h:6169
879,8,Copperajah,SPECIES_COPPERAJAH,base,CUFANT,Comum,STEEL,3,"ABILITY_BATTLE_ARMOR, ABILITY_CLEAR_BODY, ABILITY_FILTER",entrada,"EGG_GROUP_FIELD, EGG_GROUP_MINERAL",,src/data/pokemon/species_info/gen_8_families.h:6237
879,8,Copperajah,SPECIES_COPPERAJAH_GMAX,forma,CUFANT,Comum,STEEL,3,"ABILITY_BATTLE_ARMOR, ABILITY_CLEAR_BODY, ABILITY_FILTER",entrada,"EGG_GROUP_FIELD, EGG_GROUP_MINERAL",,src/data/pokemon/species_info/gen_8_families.h:6305
880,8,Dracozolt,SPECIES_DRACOZOLT,base,DRACOZOLT,Comum,"ELECTRIC, DRAGON",2,"ABILITY_STATIC, ABILITY_ELECTROMORPHOSIS",entrada,EGG_GROUP_NO_EGGS_DISCOVERED,,src/data/pokemon/species_info/gen_8_families.h:6368
881,8,Arctozolt,SPECIES_ARCTOZOLT,base,ARCTOZOLT,Comum,"ELECTRIC, ICE",2,"ABILITY_ELECTROMORPHOSIS, ABILITY_SHOCKWIRING",entrada,EGG_GROUP_NO_EGGS_DISCOVERED,,src/data/pokemon/species_info/gen_8_families.h:6435
882,8,Dracovish,SPECIES_DRACOVISH,base,DRACOVISH,Comum,"WATER, DRAGON",2,"ABILITY_WATER_VEIL, ABILITY_RAIN_DISH",entrada,EGG_GROUP_NO_EGGS_DISCOVERED,,src/data/pokemon/species_info/gen_8_families.h:6501
883,8,Arctovish,SPECIES_ARCTOVISH,base,ARCTOVISH,Comum,"WATER, ICE",2,"ABILITY_WATER_VEIL, ABILITY_RAIN_DISH",entrada,EGG_GROUP_NO_EGGS_DISCOVERED,,src/data/pokemon/species_info/gen_8_families.h:6568
915,9,Lechonk,SPECIES_LECHONK,base,LECHONK,Comum,NORMAL,1,ABILITY_RUN_AWAY,entrada,EGG_GROUP_FIELD,,src/data/pokemon/species_info/gen_9_families.h:672
916,9,Oinkologne,SPECIES_OINKOLOGNE_F,forma,LECHONK,Comum,NORMAL,3,"ABILITY_RUN_AWAY, ABILITY_OWN_TEMPO, ABILITY_SCRAPPY",entrada,EGG_GROUP_FIELD,,src/data/pokemon/species_info/gen_9_families.h:805
916,9,Oinkologne,SPECIES_OINKOLOGNE_M,base,LECHONK,Comum,NORMAL,3,"ABILITY_RUN_AWAY, ABILITY_OWN_TEMPO, ABILITY_SCRAPPY",entrada,EGG_GROUP_FIELD,,src/data/pokemon/species_info/gen_9_families.h:740
917,9,Tarountula,SPECIES_TAROUNTULA,base,TAROUNTULA,Comum,BUG,1,ABILITY_SHIELD_DUST,entrada,EGG_GROUP_BUG,,src/data/pokemon/species_info/gen_9_families.h:873
918,9,Spidops,SPECIES_SPIDOPS,base,TAROUNTULA,Comum,BUG,3,"ABILITY_SHIELD_DUST, ABILITY_COMPOUND_EYES, ABILITY_TINTED_LENS",entrada,EGG_GROUP_BUG,,src/data/pokemon/species_info/gen_9_families.h:940
919,9,Nymble,SPECIES_NYMBLE,base,NYMBLE,Comum,BUG,1,ABILITY_SHIELD_DUST,entrada,EGG_GROUP_BUG,,src/data/pokemon/species_info/gen_9_families.h:1007
920,9,Lokix,SPECIES_LOKIX,base,NYMBLE,Comum,"BUG, DARK",3,"ABILITY_SHIELD_DUST, ABILITY_COMPOUND_EYES, ABILITY_UNBURDEN",entrada,EGG_GROUP_BUG,,src/data/pokemon/species_info/gen_9_families.h:1074
926,9,Fidough,SPECIES_FIDOUGH,base,FIDOUGH,Comum,FAIRY,1,ABILITY_SWEET_VEIL,entrada,"EGG_GROUP_FIELD, EGG_GROUP_MINERAL",,src/data/pokemon/species_info/gen_9_families.h:1543
927,9,Dachsbun,SPECIES_DACHSBUN,base,FIDOUGH,Comum,FAIRY,3,"ABILITY_SWEET_VEIL, ABILITY_CUTE_CHARM, ABILITY_DAZZLING",entrada,"EGG_GROUP_FIELD, EGG_GROUP_MINERAL",,src/data/pokemon/species_info/gen_9_families.h:1610
928,9,Smoliv,SPECIES_SMOLIV,base,SMOLIV,Comum,"GRASS, NORMAL",1,ABILITY_LEAF_GUARD,entrada,EGG_GROUP_GRASS,,src/data/pokemon/species_info/gen_9_families.h:1677
929,9,Dolliv,SPECIES_DOLLIV,base,SMOLIV,Comum,"GRASS, NORMAL",2,"ABILITY_LEAF_GUARD, ABILITY_NATURAL_CURE",entrada,EGG_GROUP_GRASS,,src/data/pokemon/species_info/gen_9_families.h:1744
930,9,Arboliva,SPECIES_ARBOLIVA,base,SMOLIV,Comum,"GRASS, NORMAL",3,"ABILITY_LEAF_GUARD, ABILITY_NATURAL_CURE, ABILITY_CHANNEL_EARTH",entrada,EGG_GROUP_GRASS,,src/data/pokemon/species_info/gen_9_families.h:1810
931,9,Squawkabilly,SPECIES_SQUAWKABILLY_BLUE,forma,SQUAWKABILLY,Comum,"NORMAL, FLYING",3,"ABILITY_RUN_AWAY, ABILITY_OWN_TEMPO, ABILITY_SCRAPPY",entrada,EGG_GROUP_FLYING,,src/data/pokemon/species_info/gen_9_families.h:1944
931,9,Squawkabilly,SPECIES_SQUAWKABILLY_GREEN,base,SQUAWKABILLY,Comum,"NORMAL, FLYING",3,"ABILITY_RUN_AWAY, ABILITY_OWN_TEMPO, ABILITY_SCRAPPY",entrada,EGG_GROUP_FLYING,,src/data/pokemon/species_info/gen_9_families.h:1877
931,9,Squawkabilly,SPECIES_SQUAWKABILLY_WHITE,forma,SQUAWKABILLY,Comum,"NORMAL, FLYING",3,"ABILITY_RUN_AWAY, ABILITY_OWN_TEMPO, ABILITY_SCRAPPY",entrada,EGG_GROUP_FLYING,,src/data/pokemon/species_info/gen_9_families.h:2078
931,9,Squawkabilly,SPECIES_SQUAWKABILLY_YELLOW,forma,SQUAWKABILLY,Comum,"NORMAL, FLYING",3,"ABILITY_RUN_AWAY, ABILITY_OWN_TEMPO, ABILITY_SCRAPPY",entrada,EGG_GROUP_FLYING,,src/data/pokemon/species_info/gen_9_families.h:2011
938,9,Tadbulb,SPECIES_TADBULB,base,TADBULB,Comum,ELECTRIC,1,ABILITY_LIGHTNING_ROD,entrada,EGG_GROUP_WATER_1,,src/data/pokemon/species_info/gen_9_families.h:2547
939,9,Bellibolt,SPECIES_BELLIBOLT,base,TADBULB,Comum,ELECTRIC,3,"ABILITY_LIGHTNING_ROD, ABILITY_VOLT_ABSORB, ABILITY_SHOCKWIRING",entrada,EGG_GROUP_WATER_1,,src/data/pokemon/species_info/gen_9_families.h:2615
942,9,Maschiff,SPECIES_MASCHIFF,base,MASCHIFF,Comum,DARK,1,ABILITY_PICKPOCKET,entrada,EGG_GROUP_FIELD,,src/data/pokemon/species_info/gen_9_families.h:2816
943,9,Mabosstiff,SPECIES_MABOSSTIFF,base,MASCHIFF,Comum,DARK,3,"ABILITY_PICKPOCKET, ABILITY_UNNERVE, ABILITY_STRONG_JAW",entrada,EGG_GROUP_FIELD,,src/data/pokemon/species_info/gen_9_families.h:2883
944,9,Shroodle,SPECIES_SHROODLE,base,SHROODLE,Comum,"POISON, NORMAL",1,ABILITY_POISON_POINT,entrada,EGG_GROUP_FIELD,,src/data/pokemon/species_info/gen_9_families.h:2950
945,9,Grafaiai,SPECIES_GRAFAIAI,base,SHROODLE,Comum,"POISON, NORMAL",3,"ABILITY_POISON_POINT, ABILITY_LIQUID_OOZE, ABILITY_MERCILESS",entrada,EGG_GROUP_FIELD,,src/data/pokemon/species_info/gen_9_families.h:3017
946,9,Bramblin,SPECIES_BRAMBLIN,base,BRAMBLIN,Comum,"GRASS, GHOST",1,ABILITY_LEAF_GUARD,entrada,EGG_GROUP_GRASS,,src/data/pokemon/species_info/gen_9_families.h:3084
947,9,Brambleghast,SPECIES_BRAMBLEGHAST,base,BRAMBLIN,Comum,"GRASS, GHOST",3,"ABILITY_LEAF_GUARD, ABILITY_NATURAL_CURE, ABILITY_SEED_SOWER",entrada,EGG_GROUP_GRASS,,src/data/pokemon/species_info/gen_9_families.h:3151
948,9,Toedscool,SPECIES_TOEDSCOOL,base,TOEDSCOOL,Comum,"GROUND, GRASS",1,ABILITY_SAND_VEIL,entrada,EGG_GROUP_GRASS,,src/data/pokemon/species_info/gen_9_families.h:3218
949,9,Toedscruel,SPECIES_TOEDSCRUEL,base,TOEDSCOOL,Comum,"GROUND, GRASS",3,"ABILITY_SAND_VEIL, ABILITY_EARTH_EATER, ABILITY_ROUGH_SKIN",entrada,EGG_GROUP_GRASS,,src/data/pokemon/species_info/gen_9_families.h:3287
950,9,Klawf,SPECIES_KLAWF,base,KLAWF,Comum,ROCK,3,"ABILITY_STURDY, ABILITY_ROCK_HEAD, ABILITY_BATTLE_ARMOR",entrada,EGG_GROUP_WATER_3,,src/data/pokemon/species_info/gen_9_families.h:3356
953,9,Rellor,SPECIES_RELLOR,base,RELLOR,Comum,BUG,1,ABILITY_SHIELD_DUST,entrada,EGG_GROUP_BUG,,src/data/pokemon/species_info/gen_9_families.h:3619
954,9,Rabsca,SPECIES_RABSCA,base,RELLOR,Comum,"BUG, PSYCHIC",3,"ABILITY_SHIELD_DUST, ABILITY_COMPOUND_EYES, ABILITY_SWARM",entrada,EGG_GROUP_BUG,,src/data/pokemon/species_info/gen_9_families.h:3686
960,9,Wiglett,SPECIES_WIGLETT,base,WIGLETT,Comum,WATER,1,ABILITY_WATER_VEIL,entrada,EGG_GROUP_WATER_3,,src/data/pokemon/species_info/gen_9_families.h:4087
961,9,Wugtrio,SPECIES_WUGTRIO,base,WIGLETT,Comum,WATER,3,"ABILITY_WATER_VEIL, ABILITY_RAIN_DISH, ABILITY_STORM_DRAIN",entrada,EGG_GROUP_WATER_3,,src/data/pokemon/species_info/gen_9_families.h:4153
962,9,Bombirdier,SPECIES_BOMBIRDIER,base,BOMBIRDIER,Comum,"FLYING, DARK",3,"ABILITY_FLIER, ABILITY_OVERCOAT, ABILITY_GALE_WINGS",entrada,EGG_GROUP_FLYING,,src/data/pokemon/species_info/gen_9_families.h:4219
965,9,Varoom,SPECIES_VAROOM,base,VAROOM,Comum,"STEEL, POISON",1,ABILITY_BATTLE_ARMOR,entrada,EGG_GROUP_MINERAL,,src/data/pokemon/species_info/gen_9_families.h:4489
966,9,Revavroom,SPECIES_REVAVROOM,base,VAROOM,Comum,"STEEL, POISON",3,"ABILITY_BATTLE_ARMOR, ABILITY_CLEAR_BODY, ABILITY_HEAVY_METAL",entrada,EGG_GROUP_MINERAL,,src/data/pokemon/species_info/gen_9_families.h:4556
968,9,Orthworm,SPECIES_ORTHWORM,base,ORTHWORM,Comum,STEEL,3,"ABILITY_BATTLE_ARMOR, ABILITY_CLEAR_BODY, ABILITY_FILTER",entrada,EGG_GROUP_FIELD,,src/data/pokemon/species_info/gen_9_families.h:4691
971,9,Greavard,SPECIES_GREAVARD,base,GREAVARD,Comum,GHOST,1,ABILITY_CURSED_BODY,entrada,EGG_GROUP_FIELD,,src/data/pokemon/species_info/gen_9_families.h:4958
972,9,Houndstone,SPECIES_HOUNDSTONE,base,GREAVARD,Comum,GHOST,3,"ABILITY_CURSED_BODY, ABILITY_INSOMNIA, ABILITY_INFILTRATOR",entrada,EGG_GROUP_FIELD,,src/data/pokemon/species_info/gen_9_families.h:5025
